raman_shift,arithmetic_mean,spline_mean,robust_median,wasserstein_barycenter
652.5,0.0007632830354969714,0.000831981534150636,0.0005262514350141715,0.004804237827314011
653.75,0.000983951413738827,0.0008714662058690727,0.0007963474376971637,0.004816039428724791
655.0,0.0008197038158644417,0.0007559948775220326,0.0006928905576845756,0.0048279087900971835
656.25,0.0004691850138462564,0.0006061001989618899,0.00037065658640739543,0.004839846521620671
657.5,0.0006883976108106242,0.0006394352573842923,0.0005194780450870413,0.004851853215743954
658.75,0.0009374506440913143,0.0008708900583496379,0.0007472849270059705,0.0048639294470749226
660.0,0.0006576053111967061,0.0007171132369955761,0.0005568325611207392,0.004876075772284771
661.25,0.00039690963682783735,0.0004339721624698509,0.00034084165053618215,0.004888292730024641
662.5,0.00028441211749062134,0.0003008445886388976,0.00022191352307484533,0.004900580840841723
663.75,0.0002971881778546272,0.00032679690877058165,0.000149307384446322,0.004912940607111364
665.0,0.0004427195628803082,0.00046949801229176016,0.000237644614001657,0.004925372512967816
666.25,0.0006951106029966699,0.0006857053365947545,0.00043800118813291445,0.004937877024250123
667.5,0.0009275624618179032,0.0009140398758137481,0.000634930727396193,0.004950454588450184
668.75,0.0011687629260536132,0.0011514193123254987,0.0008237436837998514,0.004963105634668123
670.0,0.0011322671690652754,0.001106540875620536,0.0008111632568635806,0.004975830573577842
671.25,0.0007737525214153166,0.0007555586241908319,0.0005384643458634837,0.00498862979739559
672.5,0.0005953933457526547,0.0006038819812045099,0.000391751854476424,0.005001503679859853
673.75,0.0006548547599772385,0.0006338799068851959,0.00039173152738344603,0.005014452576213863
675.0,0.0006506895335232323,0.0006390515446899079,0.00037578659267974027,0.005027476823198312
676.25,0.0007364042810435452,0.0006969109033860298,0.00047808736497515766,0.00504057673904957
677.5,0.0008460612085649672,0.0008445675224355027,0.0005898807145611508,0.005053752623504478
678.75,0.000936588330324635,0.000886772099809814,0.0006450973079014586,0.005067004757812216
680.0,0.0009607521900428727,0.0009559960980150986,0.0006240404037469579,0.0050803334047530265
681.25,0.00126688386897355,0.0012892365526306713,0.0008467273173863881,0.005093738808662819
682.5,0.001595843332502839,0.001614842346034599,0.001126947465190705,0.005107221195465104
683.75,0.001717393436892313,0.001685460622982067,0.0012392496596262655,0.005120780772709631
685.0,0.0017418972594440835,0.0017829717135130522,0.0012826782343052475,0.0051344177296152585
